"Name","Population","Held by","source","More information","sourceLink","update","Lat","Lon"
"Zhovti Vody",42901,"Ukraine","","","","3 March 2022 23h07 UTC","48.35","33.5167"
"Zmiiv",14071,"Ukraine","","","","3 March 2022 23h07 UTC","49.6878","36.3558"
"Zolotonosha",27458,"Ukraine","","","","3 March 2022 23h07 UTC","49.6833","32.0333"
"Zvenyhorodka",16490,"Ukraine","","","","3 March 2022 23h07 UTC","49.0833","30.9667"
"Apostolove",16356,"Ukraine","","","","4 March 2022 04h24 UTC","47.6595","33.717"
"Bakhmut",72310,"Ukraine","9","","https://artemrada.gov.ua/news/10260","4 March 2022 04h24 UTC","48.6044","38.0067"
"Balakliia",26921,"Contested","17","","https://suspilne.media/211232-do-balaklii-nablizautsa-vijska-rf-miskij-golova/?","4 March 2022 04h24 UTC","49.4564","36.8389"
"Bar",15563,"Ukraine","","","","4 March 2022 04h24 UTC","49.0781","27.6831"
"Barvinkove",8110,"Ukraine","","","","4 March 2022 04h24 UTC","48.9067","37.0131"
"Berdiansk",107928,"Russia","48","See Battle of Berdiansk","https://edition.cnn.com/europe/live-news/ukraine-russia-news-02-27-22/h_9b36acb1e0881aa346e1e1edec93e14f","4 March 2022 04h24 UTC","46.7598","36.7845"
"Berdychiv",73999,"Ukraine","","","","4 March 2022 04h24 UTC","49.8919","28.6"
"Berehove",23485,"Ukraine","","","","4 March 2022 04h24 UTC","48.2025","22.6375"
"Berezhany",17316,"Ukraine","","","","4 March 2022 04h24 UTC","49.45","24.9333"
"Bershad",12446,"Ukraine","","","","4 March 2022 04h24 UTC","48.3728","29.5325"
"Bila Tserkva",208737,"Ukraine","","","","4 March 2022 04h24 UTC","49.7956","30.1167"
"Bile",100,"Russia","","See Attack on Snake Island","","4 March 2022 04h24 UTC","45.255","30.204167"
"Bilhorod-Dnistrovskyi",48197,"Ukraine","","","","4 March 2022 04h24 UTC","46.1833","30.3333"
"Bilovodsk",7771,"Contested","35","","https://www.unian.ua/war/syevyerodoneck-lisichansk-ta-rubizhne-pid-kontrolem-ukrajini-luganska-oda-novini-donbasu-11718511.html","4 March 2022 04h24 UTC","49.1992","39.5756"
"Bohodukhiv",15797,"Contested","15","","https://en.wikipedia.org/wiki/General_Staff_of_the_Ukrainian_Armed_Forces","4 March 2022 04h24 UTC","50.1608","35.5164"
"Borodianka",13044,"Contested","23","","https://www.unian.ua/war/u-gostomeli-nemishayevomu-buchi-ta-borodyanci-trivayut-boji-policiya-novini-kiyeva-11726557.html","4 March 2022 04h24 UTC","50.6439","29.9339"
"Brody",23335,"Ukraine","","","","4 March 2022 04h24 UTC","50.0781","25.1542"
"Bucha",36971,"Contested","23","","https://www.unian.ua/war/u-gostomeli-nemishayevomu-buchi-ta-borodyanci-trivayut-boji-policiya-novini-kiyeva-11726557.html","4 March 2022 04h24 UTC","50.5464","30.235"
"Burshtyn",14866,"Ukraine","","","","4 March 2022 04h24 UTC","49.26","24.635"
"Cherkasy",272651,"Ukraine","","","","4 March 2022 04h24 UTC","49.4444","32.0597"
"Chernihiv",285234,"Contested","1","See Battle of Chernihiv","https://gazeta.ua/articles/np/_putin-cinichno-obduriv-okupanti-prodovzhuyut-zdavatisya-v-polon-zsu/1072481","4 March 2022 04h24 UTC","51.4939","31.2947"
"Chernivtsi",265471,"Ukraine","","","","4 March 2022 04h24 UTC","48.2908","25.9344"
"Chernobyl",2500,"Russia","22","See Battle of Chernobyl","https://www.cnn.com/2022/02/24/europe/ukraine-chernobyl-russia-intl/index.html","4 March 2022 04h24 UTC","51.2705","30.2196"
"Chervonohrad",65180,"Ukraine","","","","4 March 2022 04h24 UTC","50.3911","24.2351"
"Chortkiv",28393,"Ukraine","","","","4 March 2022 04h24 UTC","49.0167","25.8"
"Derhachi",17433,"Contested","15","","https://en.wikipedia.org/wiki/General_Staff_of_the_Ukrainian_Armed_Forces","4 March 2022 04h24 UTC","50.1066","36.1211"
"Dnipro",980948,"Ukraine","","","","4 March 2022 04h24 UTC","48.45","34.9833"
"Dolyna",20641,"Ukraine","","","","4 March 2022 04h24 UTC","48.9703","24.0108"
"Donetsk",905364,"Donetsk PR","10","","https://www.reuters.com/world/europe/hope-fear-uncertainty-donetsk-streets-after-putin-move-2022-02-22/","4 March 2022 04h24 UTC","48.0089","37.8042"
"Drohobych",74610,"Ukraine","","","","4 March 2022 04h24 UTC","49.35","23.5"
"Dubno",37257,"Ukraine","","","","4 March 2022 04h24 UTC","50.3931","25.735"
"Enerhodar",52887,"Contested","","See Siege of Enerhodar","","4 March 2022 04h24 UTC","47.4989","34.6558"
"Fastiv",44841,"Contested","24","","https://www.bbc.com/news/live/world-europe-60582327","4 March 2022 04h24 UTC","50.0747","29.9181"
"Haisyn",25883,"Ukraine","","","","4 March 2022 04h24 UTC","48.8094","29.3906"
"Hnivan",12314,"Ukraine","","","","4 March 2022 04h24 UTC","49.0833","28.35"
"Horlivka",241106,"Donetsk PR","","Horlivka offensive","","4 March 2022 04h24 UTC","48.3336","38.0925"
"Horodnia",11710,"Russia","4","","https://suspilne.media/210292-u-gorodni-ta-semenivci-fiksuut-rosijsku-vijskovu-tehniku/","4 March 2022 04h24 UTC","51.8833","31.5833"
"Hostomel",17534,"Contested","23","","https://www.unian.ua/war/u-gostomeli-nemishayevomu-buchi-ta-borodyanci-trivayut-boji-policiya-novini-kiyeva-11726557.html","4 March 2022 04h24 UTC","50.5692","30.2653"
"Hostomel Airport",0,"Russia","25","","https://www.bbc.com/news/live/world-europe-60517447?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=6219083d0ce87e491a0ed02e%26What%27s%20the%20latest%3F%262022-02-25T16%3A58%3A27.576Z&ns_fee=0&pinned_post_locator=urn:asset:6f9f8847-0eb8-418f-ba50-d14a7d3250c7&pinned_post_asset_id=6219083d0ce87e491a0ed02e&pinned_post_type=share","4 March 2022 04h24 UTC","",""
"Irpin",62456,"Ukraine","23","","https://www.unian.ua/war/u-gostomeli-nemishayevomu-buchi-ta-borodyanci-trivayut-boji-policiya-novini-kiyeva-11726557.html","4 March 2022 04h24 UTC","50.5167","30.25"
"Ivankiv",10563,"Russia","27","See Battle of Ivankiv","https://www.bbc.com/news/live/world-europe-60582327","4 March 2022 04h24 UTC","50.9333","29.9"
"Ivano-Frankivsk",237855,"Ukraine","","","","4 March 2022 04h24 UTC","48.9228","24.7106"
"Izium",45884,"Ukraine","","","","4 March 2022 04h24 UTC","49.2238","37.2915"
"Izmail",70731,"Ukraine","","","","4 March 2022 04h24 UTC","45.35","28.8333"
"Kalynivka",18695,"Ukraine","","","","4 March 2022 04h24 UTC","49.4472","28.5231"
"Kalush",65814,"Ukraine","","","","4 March 2022 04h24 UTC","49.0442","24.3597"
"Kamianets-Podilskyi",97908,"Ukraine","","","","4 March 2022 04h24 UTC","48.6806","26.5806"
"Kamianka",11146,"Ukraine","","","","4 March 2022 04h24 UTC","49.0333","32.1"
"Kamianske",229794,"Ukraine","","","","4 March 2022 04h24 UTC","48.5076","34.6132"
"Kaniv",23503,"Ukraine","","","","4 March 2022 04h24 UTC","49.7447","31.4558"
"Kerch",149566,"Russia","8","","https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","4 March 2022 04h24 UTC","45.3573","36.4683"
"Kharkiv",1433886,"Ukraine","18","See Battle of Kharkiv (2022)","https://www.wsj.com/articles/russia-resumes-kharkiv-bombardment-in-bid-to-break-ukrainian-resistance-11646208607","4 March 2022 04h24 UTC","50","36.2292"
"Kherson",283649,"Russia","21","See Battle of Kherson","https://www.bbc.com/news/live/world-europe-60582327","4 March 2022 04h24 UTC","46.6333","32.6"
"Khmelnytskyi",274582,"Ukraine","","","","4 March 2022 04h24 UTC","49.42","27"
"Khmilnyk",27158,"Ukraine","","","","4 March 2022 04h24 UTC","49.55","27.9667"
"Khrystynivka",10068,"Ukraine","","","","4 March 2022 04h24 UTC","48.8333","29.9667"
"Khust",28206,"Ukraine","","","","4 March 2022 04h24 UTC","48.1814","23.2978"
"Kyiv",2962180,"Ukraine","40","See Kyiv offensive (2022) and Battle of Kyiv (2022)","https://www.cnbc.com/2022/03/01/russia-still-has-sights-set-on-kyiv-despite-tough-ukraine-resistance.html","4 March 2022 04h24 UTC","50.45","30.5236"
"Kivertsi",13917,"Ukraine","","","","4 March 2022 04h24 UTC","50.8331","25.4614"
"Kolomyia",61140,"Ukraine","","","","4 March 2022 04h24 UTC","48.5167","25.0333"
"Konotop",84787,"Russia","42","See Battle of Konotop (2022)","https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","4 March 2022 04h24 UTC","51.2369","33.2027"
"Koriukivka",12409,"Contested","6","","https://suspilne.media/210832-icnanskij-vijskkomat-sogodni-zranku-pereihav-do-priluk/","4 March 2022 04h24 UTC","51.7833","32.25"
"Korsun-Shevchenkivskyi",17474,"Ukraine","","","","4 March 2022 04h24 UTC","49.4261","31.2806"
"Kostopil",31060,"Ukraine","","","","4 March 2022 04h24 UTC","50.8833","26.4431"
"Kovel",67991,"Ukraine","","","","4 March 2022 04h24 UTC","51.2167","24.7167"
"Koziatyn",22634,"Ukraine","","","","4 March 2022 04h24 UTC","49.7167","28.8333"
"Kramatorsk",150084,"Ukraine","","","","4 March 2022 04h24 UTC","48.7208","37.5556"
"Krasnyi Luch",79764,"Luhansk PR","33","","https://en.interfax.com.ua/news/general/342825.html","4 March 2022 04h24 UTC","48.1406","38.9367"
"Krasnohrad",20013,"Ukraine","","","","4 March 2022 04h24 UTC","49.373","35.4614"
"Kremenchuk",217710,"Ukraine","","","","4 March 2022 04h24 UTC","49.0775","33.4239"
"Kryvyi Rih",612750,"Ukraine","","","","4 March 2022 04h24 UTC","47.9086","33.3433"
"Krolevets",22437,"Ukraine","47","","https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","4 March 2022 04h24 UTC","51.5489","33.386"
"Kropyvnytskyi",222695,"Ukraine","","","","4 March 2022 04h24 UTC","48.5103","32.2667"
"Kupiansk",27169,"Russia","19","","https://www.pravda.com.ua/eng/news/2022/02/27/7326623/","4 March 2022 04h24 UTC","49.7064","37.6167"
"Ladyzhyn",22593,"Ukraine","","","","4 March 2022 04h24 UTC","48.6667","29.2167"
"Lebedyn",24238,"Ukraine","46","","https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","4 March 2022 04h24 UTC","50.5831","34.4823"
"Liubotyn",20376,"Ukraine","","","","4 March 2022 04h24 UTC","49.9489","35.9306"
"Lozova",54026,"Ukraine","","","","4 March 2022 04h24 UTC","48.8892","36.3161"
"Lubny",44595,"Ukraine","","","","4 March 2022 04h24 UTC","50.0186","32.9869"
"Luhansk",399559,"Luhansk PR","32","","https://www.dw.com/en/donetsk-and-luhansk-in-ukraine-a-creeping-process-of-occupation/a-60878068","4 March 2022 04h24 UTC","48.5833","39.3333"
"Lutsk",217197,"Ukraine","","","","4 March 2022 04h24 UTC","50.7478","25.3244"
"Lviv",717486,"Ukraine","37","Many diplomatic missions have temporarily relocated to Lviv from Kyiv.[38]","https://www.cnn.com/europe/live-news/ukraine-russia-news-02-24-22-intl/h_21803c6f2041c343a9acda71e0db7455","4 March 2022 04h24 UTC","49.8419","24.0315"
"Makariv",9589,"Ukraine","28","","https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-february-28-2022","4 March 2022 04h24 UTC","50.4667","29.8167"
"Makiivka",340337,"Donetsk PR","","","","4 March 2022 04h24 UTC","48.0556","37.9611"
"Marhanets",45718,"Ukraine","","","","4 March 2022 04h24 UTC","47.648","34.6167"
"Mariupol",431859,"Contested","11","See Siege of Mariupol","https://www.cnn.com/europe/live-news/ukraine-russia-news-02-25-22/h_622a8b21dd1cf52845090a96c9c6513b","4 March 2022 04h24 UTC","47.1306","37.5639"
"Markivka",5586,"Russia","36","","https://ua.interfax.com.ua/news/general/802510.html","4 March 2022 04h24 UTC","49.521","39.5621"
"Melitopol",150768,"Russia","49","See Battle of Melitopol","https://www.marca.com/en/lifestyle/world-news/2022/02/24/6216fca2ca4741a0458b4599.html","4 March 2022 04h24 UTC","46.8333","35.3667"
"Merefa",21421,"Ukraine","","","","4 March 2022 04h24 UTC","49.806","36.0503"
"Mykolaiv",476101,"Contested","39","See Battle of Mykolaiv","https://vn.mk.ua/v-nikolaev-zahodili-rossijskie-tanki-chto-izvestno/","4 March 2022 04h24 UTC","46.9667","32"
"Mohyliv-Podilskyi",30186,"Ukraine","","","","4 March 2022 04h24 UTC","48.45","27.7833"
"Mukachevo",85903,"Ukraine","","","","4 March 2022 04h24 UTC","48.4493","22.7117"
"Nadvirna",22545,"Ukraine","","","","4 March 2022 04h24 UTC","48.6333","24.5833"
"Nemishaieve",7841,"Contested","23","","https://www.unian.ua/war/u-gostomeli-nemishayevomu-buchi-ta-borodyanci-trivayut-boji-policiya-novini-kiyeva-11726557.html","4 March 2022 04h24 UTC","50.5624","30.0925"
"Nikopol",107464,"Ukraine","","","","4 March 2022 04h24 UTC","47.5772","34.3575"
"Novhorod-Siverskyi",12647,"Russia","7","","https://suspilne.media/210832-icnanskij-vijskkomat-sogodni-zranku-pereihav-do-priluk/","4 March 2022 04h24 UTC","51.9833","33.2667"
"Novoazovsk",11104,"Donetsk PR","","","","4 March 2022 04h24 UTC","47.119","38.067"
"Novohrad-Volynskyi",55463,"Ukraine","","","","4 March 2022 04h24 UTC","50.5833","27.6333"
"Novomoskovsk",70230,"Ukraine","","","","4 March 2022 04h24 UTC","48.6328","35.2239"
"Novovolynsk",50417,"Ukraine","","","","4 March 2022 04h24 UTC","50.7333","24.1667"
"Obukhiv",33443,"Contested","24","","https://www.bbc.com/news/live/world-europe-60582327","4 March 2022 04h24 UTC","50.1","30.6167"
"Ochakiv",13927,"Ukraine","","","","4 March 2022 04h24 UTC","46.6186","31.5392"
"Odessa",1015826,"Ukraine","","","","4 March 2022 04h24 UTC","46.4825","30.7233"
"Oleksandriia",77303,"Ukraine","","","","4 March 2022 04h24 UTC","48.6633","33.0968"
"Oleshky",24383,"Russia","20","See Kherson offensive","https://en.interfax.com.ua/news/general/801461.html","4 March 2022 04h24 UTC","46.6199","32.7073"
"Pavlohrad",103073,"Ukraine","","","","4 March 2022 04h24 UTC","48.52","35.87"
"Pechenihy",5058,"Contested","15","","https://en.wikipedia.org/wiki/General_Staff_of_the_Ukrainian_Armed_Forces","4 March 2022 04h24 UTC","49.8647","36.9364"
"Pershotravensk",27573,"Ukraine","","","","4 March 2022 04h24 UTC","48.3464","36.4044"
"Pervomaiskyi",28986,"Ukraine","","","","4 March 2022 04h24 UTC","49.3869","36.2142"
"Piatykhatky",18457,"Ukraine","","","","4 March 2022 04h24 UTC","48.4126","33.7034"
"Pidhorodne",19336,"Ukraine","","","","4 March 2022 04h24 UTC","48.5737","35.0966"
"Pivdenne",7394,"Ukraine","","","","4 March 2022 04h24 UTC","49.8849","36.0687"
"Podilsk",39662,"Ukraine","","","","4 March 2022 04h24 UTC","47.7419","29.535"
"Pokrov",38111,"Ukraine","","","","4 March 2022 04h24 UTC","47.6632","34.0811"
"Poltava",283402,"Ukraine","","","","4 March 2022 04h24 UTC","49.5744","34.5686"
"Rakhiv",15596,"Ukraine","","","","4 March 2022 04h24 UTC","48.05","24.2167"
"Rivne",245289,"Ukraine","","","","4 March 2022 04h24 UTC","50.6197","26.2514"
"Romny",38305,"Contested","45","","https://www.ukrinform.ru/rubric-ato/3412147-v-sumskoj-oblasti-kolonny-voennoj-tehniki-rf-posli-na-romny-i-dibrovu.html","4 March 2022 04h24 UTC","50.7428","33.4879"
"Rozhyshche",12584,"Ukraine","","","","4 March 2022 04h24 UTC","50.9131","25.27"
"Sambir",34444,"Ukraine","","","","4 March 2022 04h24 UTC","49.5167","23.2"
"Sartana",10117,"Russia","12","","https://greekcitytimes.com/2022/03/02/russian-forces-sartana-mariupol/","4 March 2022 04h24 UTC","47.1739","37.6915"
"Semenivka",7952,"Russia","5","","https://suspilne.media/210292-u-gorodni-ta-semenivci-fiksuut-rosijsku-vijskovu-tehniku/","4 March 2022 04h24 UTC","52.1772","32.5797"
"Sevastopol",509992,"Russia","8","See Annexation of Crimea by the Russian Federation","https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","4 March 2022 04h24 UTC","44.6","33.5333"
"Shostka",73197,"Ukraine","44","","https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","4 March 2022 04h24 UTC","51.8657","33.4766"
"Shpola",16573,"Ukraine","","","","4 March 2022 04h24 UTC","48.9969","31.4022"
"Simferopol",332317,"Russia","8","","https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","4 March 2022 04h24 UTC","44.9484","34.1"
"Synelnykove",30021,"Ukraine","","","","4 March 2022 04h24 UTC","48.3178","35.5119"
"Sloviansk",106972,"Ukraine","","","","4 March 2022 04h24 UTC","48.87","37.625"
"Smila",66475,"Ukraine","","","","4 March 2022 04h24 UTC","49.2167","31.8667"
"Snovsk",12315,"Contested","2","","https://www.unian.ua/war/u-snovsku-ukrajinci-zahopili-i-spalili-rosiyskiy-tank-yakiy-zagluh-na-ob-jizniy-video-novini-donbasu-11716765.html","4 March 2022 04h24 UTC","51.8167","31.95"
"Sosnytsia",6708,"Contested","3","","https://suspilne.media/210739-drugij-den-zbrojnogo-napadu-cernigivsina-tekstova-translacia/","4 March 2022 04h24 UTC","51.5222","32.5017"
"Stanytsia Luhanska",12505,"Russia","36","","https://ua.interfax.com.ua/news/general/802510.html","4 March 2022 04h24 UTC","48.6667","39.4667"
"Starobilsk",16267,"Contested","34","See Battle of Starobilsk","https://www.unian.ua/war/syevyerodoneck-lisichansk-ta-rubizhne-pid-kontrolem-ukrajini-luganska-oda-novini-donbasu-11718511.html","4 March 2022 04h24 UTC","49.2667","38.9167"
"Storozhynets",14138,"Ukraine","","","","4 March 2022 04h24 UTC","48.1548","25.7101"
"Sumy",259660,"Contested","41","See Battle of Sumy","https://24tv.ua/vorog-vidstupiv-sumah-bilya-kadetskogo-korpusu-zakinchivsya-peremozhniy_n1877934","4 March 2022 04h24 UTC","50.9068","34.7992"
"Svaliava",17124,"Ukraine","","","","4 March 2022 04h24 UTC","48.5472","22.9861"
"Svitlovodsk",43931,"Ukraine","","","","4 March 2022 04h24 UTC","49.0833","33.25"
"Talne",13012,"Ukraine","","","","4 March 2022 04h24 UTC","48.8863","30.7027"
"Ternivka",29226,"Ukraine","","","","4 March 2022 04h24 UTC","48.5231","36.0826"
"Ternopil",225238,"Ukraine","","","","4 March 2022 04h24 UTC","49.5667","25.6"
"Truskavets",28474,"Ukraine","","","","4 March 2022 04h24 UTC","49.2806","23.505"
"Tulchyn",14668,"Ukraine","","","","4 March 2022 04h24 UTC","48.6744","28.8497"
"Uman",100135,"Ukraine","","","","4 March 2022 04h24 UTC","48.75","30.2167"
"Uzhhorod",115542,"Ukraine","","","","4 March 2022 04h24 UTC","48.6239","22.295"
"Valky",8721,"Ukraine","","","","4 March 2022 04h24 UTC","49.8386","35.6217"
"Vasylkiv",37310,"Ukraine","30","See Battle of Vasylkiv","https://kyivindependent.com/uncategorized/ukraine-repels-russian-forces-in-vasylkiv-near-kyiv/","4 March 2022 04h24 UTC","50.1775","30.3217"
"Vatutine",16096,"Ukraine","","","","4 March 2022 04h24 UTC","49.0167","31.0667"
"Verkhnodniprovsk",16976,"Ukraine","","","","4 March 2022 04h24 UTC","48.6561","34.3283"
"Vilnohirsk",22458,"Ukraine","","","","4 March 2022 04h24 UTC","48.4824","34.0189"
"Vinnytsia",370601,"Ukraine","","","","4 March 2022 04h24 UTC","49.2372","28.4672"
"Vynohradiv",25442,"Ukraine","","","","4 March 2022 04h24 UTC","48.1397","23.0331"
"Vyshhorod",22933,"Contested","29","See Kyiv offensive (2022)","https://nv.ua/ukraine/events/nastuplenie-na-kiev-okkupantov-ostanovili-na-rubezhe-borodyanka-bucha-vyshgorod-novosti-ukrainy-50220420.html?utm_content=set_lang","4 March 2022 04h24 UTC","50.5833","30.5"
"Volnovakha",21441,"Contested","13","","https://www.bbc.com/news/live/world-europe-60542877","4 March 2022 04h24 UTC","47.5951","37.4831"
"Volodymyr",38070,"Ukraine","","","","4 March 2022 04h24 UTC","50.8482","24.3257"
"Vorzel",6766,"Contested","31","","https://day.kyiv.ua/ru/news/250222-samye-ozhestochennye-boi-proishodyat-vblizi-goroda-ivankov-takzhe-v-gostomele-vorzele-i","4 March 2022 04h24 UTC","50.55","30.15"
"Vovchansk",17747,"Russia","16","","https://t.me/suspilnekharkiv/7862","4 March 2022 04h24 UTC","50.2881","36.9461"
"Voznesensk",34050,"Ukraine","","","","4 March 2022 04h24 UTC","47.5725","31.3119"
"Yalta",76746,"Russia","8","","https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","4 March 2022 04h24 UTC","44.4994","34.1553"
"Yenakiieve",77053,"Donetsk PR","14","","https://www.kyivpost.com/article/content/war-against-ukraine/no-longer-at-the-war-front-depressed-yenakiyeve-waits-for-recovery-under-russian-occupation-391901.html","4 March 2022 04h24 UTC","48.2311","38.2053"
"Yevpatoria",105719,"Russia","8","","https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","4 March 2022 04h24 UTC","45.1905","33.3669"
"Zaporizhzhia",722713,"Ukraine","","","","4 March 2022 04h24 UTC","47.8378","35.1383"
"Zelenodolsk",12874,"Ukraine","","","","4 March 2022 04h24 UTC","47.5631","33.6524"
